timestamp,p1
2007-08-29,0.11357488404574867
2007-08-30,0.1801804574502091
2007-08-31,0.12733609197682694
2007-09-03,0.09741465434150334
2007-09-04,0.10318519746068024
2007-09-05,0.10945204512133898
2007-09-06,0.16968180492810767
2007-09-07,0.13390378337239253
2007-09-10,0.12988789820316365
2007-09-11,0.10919664745994694
2007-09-12,0.16456371212341248
2007-09-13,0.16740383617476728
2007-09-14,0.14972813121981474
2007-09-17,0.14502736886985587
2007-09-18,0.09458001967691367
2007-09-19,0.13552373961929925
2007-09-20,0.02608439342274892
2007-09-21,0.03997220975377719
2007-09-24,0.0230220349376966
2007-09-25,0.024602556523343495
2007-09-26,0.019210768887124075
2007-09-27,0.01365115976693806
2007-09-28,0.009846496536221537
2007-10-01,0.011049287847252797
2007-10-02,0.01206738128209546
